gene_name,logFC,logCPM,PValue,FDR,Condition
ENSG00000139697,0.102761196210493,6.56364502914734,0.280350092020082,0.987830370220361,CMS PostHem Vs. Control
ENSG00000165029,-0.281141001220132,6.35115880208743,0.281110278817579,0.987830370220361,CMS PostHem Vs. Control
ENSG00000167460,0.14648246440542,6.8917654761899,0.281141699402082,0.987830370220361,CMS PostHem Vs. Control
ENSG00000189067,0.206292179802029,8.73153029328801,0.281640040509994,0.987830370220361,CMS PostHem Vs. Control
ENSG00000185745,-0.760796001701779,6.00418724904139,0.281996902783607,0.987830370220361,CMS PostHem Vs. Control
ENSG00000096060,0.208384632714667,6.29736066641602,0.282548598554206,0.987830370220361,CMS PostHem Vs. Control
ENSG00000137752,0.158001664721635,6.79053696171639,0.283656189944466,0.987830370220361,CMS PostHem Vs. Control
ENSG00000111669,0.157826968840391,6.70476359146553,0.28433210704503,0.987830370220361,CMS PostHem Vs. Control
ENSG00000162909,0.194451697688175,7.07333140738373,0.285106325654413,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170471,0.111292498986941,6.71318189336274,0.285537322271593,0.987830370220361,CMS PostHem Vs. Control
ENSG00000105851,0.10328779955233,7.19476162459176,0.286609184539149,0.987830370220361,CMS PostHem Vs. Control
ENSG00000047315,0.137523707920238,6.56361092540214,0.287138891003356,0.987830370220361,CMS PostHem Vs. Control
ENSG00000147251,0.110960484197079,7.91430880411134,0.28716182449514,0.987830370220361,CMS PostHem Vs. Control
ENSG00000197555,0.170094806582372,6.66934573840125,0.287435009176346,0.987830370220361,CMS PostHem Vs. Control
ENSG00000119820,0.124640372811603,6.39877455077392,0.287833076976235,0.987830370220361,CMS PostHem Vs. Control
ENSG00000241743,0.189974637205412,9.16217343670466,0.288298020835865,0.987830370220361,CMS PostHem Vs. Control
ENSG00000172466,0.122859279972178,6.80290766708914,0.288510249135995,0.987830370220361,CMS PostHem Vs. Control
ENSG00000124731,0.262160052160339,7.04933070714567,0.28980888257048,0.987830370220361,CMS PostHem Vs. Control
ENSG00000279417,0.181619984933875,7.28531718385519,0.290429751166754,0.987830370220361,CMS PostHem Vs. Control
ENSG00000084234,0.155227773912531,7.85776007026477,0.291156062091405,0.987830370220361,CMS PostHem Vs. Control
ENSG00000196083,0.237959054793108,6.26600184991378,0.29116968566556,0.987830370220361,CMS PostHem Vs. Control
ENSG00000227507,-0.249649654380728,6.12340537169155,0.291251103347819,0.987830370220361,CMS PostHem Vs. Control
ENSG00000205336,0.34205453701921,6.08045615218583,0.291491195686744,0.987830370220361,CMS PostHem Vs. Control
ENSG00000110077,0.19922344544227,6.01940421202985,0.291602304544432,0.987830370220361,CMS PostHem Vs. Control
ENSG00000171051,0.271026443147918,8.8824639846805,0.291658163591223,0.987830370220361,CMS PostHem Vs. Control
ENSG00000177189,0.111750996308412,7.27218009909507,0.291870970820037,0.987830370220361,CMS PostHem Vs. Control
ENSG00000167202,0.107724178090485,6.46309668341623,0.292171267201626,0.987830370220361,CMS PostHem Vs. Control
ENSG00000177311,0.277097976448268,6.74188503326455,0.29225456115246,0.987830370220361,CMS PostHem Vs. Control
ENSG00000196911,0.146890507644343,6.79652528291352,0.292494374416611,0.987830370220361,CMS PostHem Vs. Control
ENSG00000081059,-0.288594912999276,6.30456992787944,0.293055987922708,0.987830370220361,CMS PostHem Vs. Control
ENSG00000162413,0.156008874335953,6.50350341241385,0.293136183882813,0.987830370220361,CMS PostHem Vs. Control
ENSG00000244682,-0.307694199556465,6.60275156211846,0.293266830388841,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198833,-0.223030281545127,6.30775266514191,0.293398628707878,0.987830370220361,CMS PostHem Vs. Control
ENSG00000112306,-0.216444755333052,8.10145984638848,0.29400867733836,0.987830370220361,CMS PostHem Vs. Control
ENSG00000172845,0.116123428923773,7.82906296350472,0.294116005829966,0.987830370220361,CMS PostHem Vs. Control
ENSG00000163947,0.202026766433579,6.57726234299779,0.295685312151522,0.987830370220361,CMS PostHem Vs. Control
ENSG00000213121,0.210348151626054,6.36388786318502,0.295759778460006,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170759,0.105146657746828,6.6930947821386,0.295763185102441,0.987830370220361,CMS PostHem Vs. Control
ENSG00000128340,0.112721934508567,7.59706292382833,0.297341024231748,0.987830370220361,CMS PostHem Vs. Control
ENSG00000171314,0.138344241173599,6.86605824507197,0.29771637165863,0.987830370220361,CMS PostHem Vs. Control
ENSG00000184743,0.173366944827281,6.20813178384794,0.297827518136553,0.987830370220361,CMS PostHem Vs. Control
ENSG00000117335,0.157086814301084,8.36549365829141,0.297975000039911,0.987830370220361,CMS PostHem Vs. Control
ENSG00000108518,0.162119586843582,8.49119131265488,0.298280166661721,0.987830370220361,CMS PostHem Vs. Control
ENSG00000211679,-0.642599557065823,5.35559446040846,0.299301630404415,0.987830370220361,CMS PostHem Vs. Control
ENSG00000163563,0.254612726750277,9.74735143137687,0.299549509788562,0.987830370220361,CMS PostHem Vs. Control
ENSG00000118971,0.21923425448145,7.24508339838674,0.301312359982395,0.987830370220361,CMS PostHem Vs. Control
ENSG00000148634,0.118473979523625,6.38577594712936,0.301510147187173,0.987830370220361,CMS PostHem Vs. Control
ENSG00000084070,0.221314399045285,8.26393400050562,0.301581116990002,0.987830370220361,CMS PostHem Vs. Control
ENSG00000132356,0.14032032964589,6.23716934902587,0.301582110919376,0.987830370220361,CMS PostHem Vs. Control
ENSG00000103657,-0.149094663551021,8.47067598499059,0.304004106588392,0.987830370220361,CMS PostHem Vs. Control
ENSG00000151338,0.162185874136193,6.63545417704241,0.304045673894937,0.987830370220361,CMS PostHem Vs. Control
ENSG00000164300,-0.220920476282738,5.78338594417656,0.304433486307786,0.987830370220361,CMS PostHem Vs. Control
ENSG00000277443,0.260210255276178,5.81299503652027,0.307204443371256,0.987830370220361,CMS PostHem Vs. Control
ENSG00000065243,0.128555938833978,6.70810390206435,0.307342684640221,0.987830370220361,CMS PostHem Vs. Control
ENSG00000225783,0.304871500104044,7.2521795804891,0.307707679440131,0.987830370220361,CMS PostHem Vs. Control
ENSG00000071537,0.0968718005079569,7.06123795343436,0.30798576381064,0.987830370220361,CMS PostHem Vs. Control
ENSG00000126777,0.193610941274042,6.24590810199062,0.308642208126738,0.987830370220361,CMS PostHem Vs. Control
ENSG00000134686,0.245173087366298,7.15855410657979,0.309086859666113,0.987830370220361,CMS PostHem Vs. Control
ENSG00000116489,0.157368503332592,7.61213211972483,0.309497687704944,0.987830370220361,CMS PostHem Vs. Control
ENSG00000133131,0.178017477270151,6.48511820431634,0.309992930089512,0.987830370220361,CMS PostHem Vs. Control
ENSG00000116824,0.288001021458251,6.05601970954988,0.31018640532806,0.987830370220361,CMS PostHem Vs. Control
ENSG00000150681,-0.190693678014823,6.42210444057212,0.310250987108621,0.987830370220361,CMS PostHem Vs. Control
ENSG00000182287,0.218692521682857,6.02045635606994,0.310997924451071,0.987830370220361,CMS PostHem Vs. Control
ENSG00000002834,0.126458309662911,7.82607372051176,0.311080793201022,0.987830370220361,CMS PostHem Vs. Control
ENSG00000066777,0.102780191271429,7.0917267223752,0.311318213336214,0.987830370220361,CMS PostHem Vs. Control
ENSG00000164754,0.0970634114056813,7.04666396071237,0.311573488206994,0.987830370220361,CMS PostHem Vs. Control
ENSG00000057704,0.187542678178078,6.16328531983704,0.311680392863719,0.987830370220361,CMS PostHem Vs. Control
ENSG00000130775,0.140776649727549,7.95320813606767,0.312850377507167,0.987830370220361,CMS PostHem Vs. Control
ENSG00000187239,0.10193058683295,6.8916687057308,0.312957666116066,0.987830370220361,CMS PostHem Vs. Control
ENSG00000174749,0.167564446329866,7.28253642392309,0.313018724175673,0.987830370220361,CMS PostHem Vs. Control
ENSG00000147050,0.101320808601657,6.57148998050408,0.313073567841518,0.987830370220361,CMS PostHem Vs. Control
ENSG00000054267,0.0949482697676952,6.82401692853927,0.314253994410157,0.987830370220361,CMS PostHem Vs. Control
ENSG00000204256,0.109353282155028,7.32362722290317,0.314722771386204,0.987830370220361,CMS PostHem Vs. Control
ENSG00000171681,0.128366759061942,7.55940548423475,0.314782403756831,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198961,0.108665228379951,7.57360035150239,0.315487316144086,0.987830370220361,CMS PostHem Vs. Control
ENSG00000109046,0.131228236878536,7.11050719448631,0.315608210613914,0.987830370220361,CMS PostHem Vs. Control
ENSG00000007168,0.08690979085061,7.03127966755746,0.316416364821905,0.987830370220361,CMS PostHem Vs. Control
ENSG00000158517,0.208179998540279,7.82603386340128,0.316972748519057,0.987830370220361,CMS PostHem Vs. Control
ENSG00000119917,-0.559619599137972,6.94067084167925,0.317579938741194,0.987830370220361,CMS PostHem Vs. Control
ENSG00000182718,0.185078218051648,7.00985205676111,0.317941060998962,0.987830370220361,CMS PostHem Vs. Control
ENSG00000129003,0.184988890263682,8.37858552714303,0.318568831660697,0.987830370220361,CMS PostHem Vs. Control
ENSG00000150093,0.271223466718806,8.10657072988196,0.318813386925846,0.987830370220361,CMS PostHem Vs. Control
ENSG00000124783,0.117796626396887,6.5559355172262,0.31887716996912,0.987830370220361,CMS PostHem Vs. Control
ENSG00000126709,-0.618682464166339,5.17491142977538,0.320368379248008,0.987830370220361,CMS PostHem Vs. Control
ENSG00000258667,0.164059537712895,6.41057182126274,0.320474986059955,0.987830370220361,CMS PostHem Vs. Control
ENSG00000158985,0.129570011176358,7.83777008491639,0.321897010712092,0.987830370220361,CMS PostHem Vs. Control
ENSG00000092820,0.162148731928811,6.84178162742376,0.322308643485096,0.987830370220361,CMS PostHem Vs. Control
ENSG00000095015,0.135649556335888,7.97536787496024,0.322405732728066,0.987830370220361,CMS PostHem Vs. Control
ENSG00000196329,0.212700507215937,7.03578442064429,0.3225502716016,0.987830370220361,CMS PostHem Vs. Control
ENSG00000172243,-0.180580491945243,7.39902391465553,0.323067349670933,0.987830370220361,CMS PostHem Vs. Control
ENSG00000139946,0.164776622450967,6.21635051508231,0.323254776697885,0.987830370220361,CMS PostHem Vs. Control
ENSG00000141526,0.194383180459727,7.29682821086542,0.324104179197728,0.987830370220361,CMS PostHem Vs. Control
ENSG00000164924,0.123573267128549,8.76456793728993,0.324173968886054,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198909,0.12984831865947,7.25951454778038,0.32434865852356,0.987830370220361,CMS PostHem Vs. Control
ENSG00000092199,0.136182530537594,8.08820419450799,0.324822934527534,0.987830370220361,CMS PostHem Vs. Control
ENSG00000155313,0.112941447878178,6.53581470272032,0.324896990521546,0.987830370220361,CMS PostHem Vs. Control
ENSG00000135316,0.153301439226374,6.38378124364491,0.325361572215796,0.987830370220361,CMS PostHem Vs. Control
ENSG00000112249,0.195735107592041,6.16276993505007,0.325977243280219,0.987830370220361,CMS PostHem Vs. Control
ENSG00000090376,0.224808308470805,6.86671993200352,0.326412529641766,0.987830370220361,CMS PostHem Vs. Control
ENSG00000065357,-0.227250300396596,5.88313175118692,0.327605511239392,0.987830370220361,CMS PostHem Vs. Control
ENSG00000107290,0.129067705491538,8.81396625158766,0.32772411960131,0.987830370220361,CMS PostHem Vs. Control
ENSG00000136156,0.18902582005681,9.4778665526718,0.328114106650469,0.987830370220361,CMS PostHem Vs. Control
ENSG00000118680,0.171297506635698,6.89699501975386,0.328675953150207,0.987830370220361,CMS PostHem Vs. Control
ENSG00000099942,-0.0902499352339437,6.75080784675219,0.32941621862868,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198399,0.0878504887211493,7.26878452261559,0.329700087801491,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198604,0.123731814810155,7.04865016830993,0.330216685492718,0.987830370220361,CMS PostHem Vs. Control
ENSG00000135218,-0.185243732541535,6.44481677810527,0.330238336714001,0.987830370220361,CMS PostHem Vs. Control
ENSG00000003756,0.0978616718788499,7.41518206904104,0.330846486967369,0.987830370220361,CMS PostHem Vs. Control
ENSG00000118900,0.172003458024375,7.22174023404032,0.330902960735296,0.987830370220361,CMS PostHem Vs. Control
ENSG00000047365,0.181111866604977,7.25007101265613,0.332283904059238,0.987830370220361,CMS PostHem Vs. Control
ENSG00000144579,0.0998130150320287,7.02427654059759,0.332342505859236,0.987830370220361,CMS PostHem Vs. Control
ENSG00000132405,0.166776124408573,7.19997207165851,0.332397260493497,0.987830370220361,CMS PostHem Vs. Control
ENSG00000187764,-0.146510339371852,8.00684518350218,0.332708256893738,0.987830370220361,CMS PostHem Vs. Control
ENSG00000142089,-0.533278064754762,6.67394360760189,0.333148708823655,0.987830370220361,CMS PostHem Vs. Control
ENSG00000124942,0.205576258719313,11.2706847156707,0.333501284411825,0.987830370220361,CMS PostHem Vs. Control
ENSG00000003402,0.141463065807372,9.35726935328934,0.33376009922489,0.987830370220361,CMS PostHem Vs. Control
ENSG00000120071,0.137208369867314,6.91834637079593,0.336402641572394,0.987830370220361,CMS PostHem Vs. Control
ENSG00000166233,0.0883458099868552,6.47248628048497,0.336883013022073,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170989,0.240370008120637,6.99083588360089,0.337251967590129,0.987830370220361,CMS PostHem Vs. Control
ENSG00000132716,-0.0921729410191145,6.48146702930833,0.337891886378866,0.987830370220361,CMS PostHem Vs. Control
ENSG00000178996,0.139677721529718,7.13351688924385,0.338370482300188,0.987830370220361,CMS PostHem Vs. Control
ENSG00000175054,0.161064791306903,6.49982609369427,0.338495780515645,0.987830370220361,CMS PostHem Vs. Control
ENSG00000161970,0.340894515600931,6.50049014969288,0.338992141188313,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198589,0.170686700186147,7.42783707411335,0.339451840970279,0.987830370220361,CMS PostHem Vs. Control
ENSG00000136758,0.101843637733398,6.42424363572118,0.340236719728154,0.987830370220361,CMS PostHem Vs. Control
ENSG00000110876,0.136031622004969,8.27387769650182,0.340572302954993,0.987830370220361,CMS PostHem Vs. Control
ENSG00000125637,0.120807116929953,7.98879504113944,0.340623235577548,0.987830370220361,CMS PostHem Vs. Control
ENSG00000067992,0.113094499768432,6.87374584226471,0.341031070971719,0.987830370220361,CMS PostHem Vs. Control
ENSG00000159592,-0.0818405179694638,6.88501054270775,0.341570720425154,0.987830370220361,CMS PostHem Vs. Control
ENSG00000121892,0.132274216171941,6.6417228272021,0.341870515414508,0.987830370220361,CMS PostHem Vs. Control
ENSG00000083223,0.120319055239865,7.69628544349371,0.342454550912591,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100644,0.149476204975141,6.9339186837863,0.342540373376204,0.987830370220361,CMS PostHem Vs. Control
ENSG00000125772,0.138339681094056,7.31415284931753,0.343440578747134,0.987830370220361,CMS PostHem Vs. Control
ENSG00000034677,0.122785078483316,6.5531994008518,0.344529520809976,0.987830370220361,CMS PostHem Vs. Control
ENSG00000080824,0.193450032613031,6.90549730929483,0.344889162091139,0.987830370220361,CMS PostHem Vs. Control
ENSG00000161547,0.153737318658243,6.36723077487328,0.345084305652511,0.987830370220361,CMS PostHem Vs. Control
ENSG00000258289,0.191755424956243,5.91492330235817,0.345949863861469,0.987830370220361,CMS PostHem Vs. Control
ENSG00000164031,0.146660485565931,6.44631119594695,0.34616395464532,0.987830370220361,CMS PostHem Vs. Control
ENSG00000159658,0.117964499907378,7.33065816855338,0.347000627985358,0.987830370220361,CMS PostHem Vs. Control
ENSG00000182670,0.164093307530236,6.6129539684261,0.347045797859833,0.987830370220361,CMS PostHem Vs. Control
ENSG00000114573,0.152872855296448,7.07261503509585,0.348114917497415,0.987830370220361,CMS PostHem Vs. Control
ENSG00000116560,0.12372809120477,7.37757498791841,0.348810427298896,0.987830370220361,CMS PostHem Vs. Control
ENSG00000238741,0.355368092520589,5.61493961569071,0.348816902537247,0.987830370220361,CMS PostHem Vs. Control
ENSG00000281103,0.277719447345364,6.46514782995172,0.348992415008139,0.987830370220361,CMS PostHem Vs. Control
ENSG00000062194,0.107135836182488,6.65423061652456,0.349205201634355,0.987830370220361,CMS PostHem Vs. Control
ENSG00000235655,0.183517207335744,6.55018256699471,0.349520227264051,0.987830370220361,CMS PostHem Vs. Control
ENSG00000114796,0.0970717558353182,6.42685505314526,0.350496140876898,0.987830370220361,CMS PostHem Vs. Control
ENSG00000026751,0.267474820543229,5.8218742223516,0.351565786296782,0.987830370220361,CMS PostHem Vs. Control
ENSG00000148400,-0.1795910506191,7.83185262578018,0.35333208533901,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170271,-0.317527218382168,6.71706494674771,0.353559013248811,0.987830370220361,CMS PostHem Vs. Control
ENSG00000127314,0.143546840139137,7.70070261249799,0.353974631088731,0.987830370220361,CMS PostHem Vs. Control
ENSG00000175265,0.234845941746929,6.06721656082413,0.35495898875706,0.987830370220361,CMS PostHem Vs. Control
ENSG00000281344,0.167381890272818,8.99129617566117,0.355117923784714,0.987830370220361,CMS PostHem Vs. Control
ENSG00000141279,0.121375154574838,6.5793872655464,0.355728474637658,0.987830370220361,CMS PostHem Vs. Control
ENSG00000178104,0.146540423626801,6.13439459553061,0.356624063963588,0.987830370220361,CMS PostHem Vs. Control
ENSG00000241399,0.151419501554066,6.32463800872033,0.357590582644882,0.987830370220361,CMS PostHem Vs. Control
ENSG00000127603,0.191335952623247,9.56797412529524,0.358187395377876,0.987830370220361,CMS PostHem Vs. Control
ENSG00000139436,0.0915121839356455,7.07951167278087,0.358585244914982,0.987830370220361,CMS PostHem Vs. Control
ENSG00000206585,1.10352242896183,5.91796315515529,0.358782376187797,0.987830370220361,CMS PostHem Vs. Control
ENSG00000139370,0.120636654971433,6.38281364701535,0.359045974572973,0.987830370220361,CMS PostHem Vs. Control
ENSG00000162434,0.113426310447921,8.8144392846228,0.359809718850715,0.987830370220361,CMS PostHem Vs. Control
ENSG00000233705,0.136702276183952,6.89482919001812,0.360114479710661,0.987830370220361,CMS PostHem Vs. Control
ENSG00000188738,0.197573624518322,6.15697932900687,0.360161672904421,0.987830370220361,CMS PostHem Vs. Control
ENSG00000091527,0.0987968105097979,7.32528338992691,0.360669579822681,0.987830370220361,CMS PostHem Vs. Control
ENSG00000066294,0.163283683352831,6.15739968801845,0.360710766245567,0.987830370220361,CMS PostHem Vs. Control
ENSG00000145819,0.153565725051389,7.88067532196927,0.360859950408727,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198408,0.109386847401871,8.20545938503189,0.360991701176077,0.987830370220361,CMS PostHem Vs. Control
ENSG00000161405,0.167064107993805,7.47684876110847,0.361654200135846,0.987830370220361,CMS PostHem Vs. Control
ENSG00000233369,0.148121333098377,6.8893215780358,0.361729806279211,0.987830370220361,CMS PostHem Vs. Control
ENSG00000111670,0.200030318955955,6.51272959311353,0.361786331150602,0.987830370220361,CMS PostHem Vs. Control
ENSG00000135486,0.175446284411183,7.64064866375908,0.361932740911731,0.987830370220361,CMS PostHem Vs. Control
ENSG00000177570,0.161067210165881,6.36416903303013,0.361960712261678,0.987830370220361,CMS PostHem Vs. Control
ENSG00000217128,0.130704727370063,6.66404091426682,0.362227913190084,0.987830370220361,CMS PostHem Vs. Control
ENSG00000127507,-0.221493139114634,6.60513543864304,0.36225879103142,0.987830370220361,CMS PostHem Vs. Control
ENSG00000052841,0.12348183647818,6.37385533983737,0.362735872004855,0.987830370220361,CMS PostHem Vs. Control
ENSG00000118922,0.177969191013333,6.90927685270029,0.363007614413937,0.987830370220361,CMS PostHem Vs. Control
ENSG00000122484,0.128636615416507,7.52592937419742,0.36413884608936,0.987830370220361,CMS PostHem Vs. Control
ENSG00000023287,0.0965517606372709,6.61692757066913,0.364995002328217,0.987830370220361,CMS PostHem Vs. Control
ENSG00000145012,0.101449192214228,7.11851109149049,0.365689817159798,0.987830370220361,CMS PostHem Vs. Control
ENSG00000163346,0.1201365494846,7.39039571974552,0.366027030747902,0.987830370220361,CMS PostHem Vs. Control
ENSG00000196419,0.138339978444989,6.69518572266302,0.366068598214941,0.987830370220361,CMS PostHem Vs. Control
ENSG00000181222,-0.225036024549347,5.91710708656753,0.3679549596902,0.987830370220361,CMS PostHem Vs. Control
ENSG00000076662,0.166970573003073,8.41751731619949,0.368052912332054,0.987830370220361,CMS PostHem Vs. Control
ENSG00000145649,0.348286167916617,5.84049265144429,0.368161000495859,0.987830370220361,CMS PostHem Vs. Control
ENSG00000069869,0.162197866615137,7.68908686894707,0.368625141587091,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198668,0.153770021959078,8.30376568251822,0.368989219192745,0.987830370220361,CMS PostHem Vs. Control
ENSG00000111640,0.1516249665133,8.69342143317921,0.369425246145482,0.987830370220361,CMS PostHem Vs. Control
ENSG00000153922,0.0887060312234297,6.88317648125794,0.36943342085092,0.987830370220361,CMS PostHem Vs. Control
ENSG00000125944,0.132522339550292,6.46251702208994,0.369610358999832,0.987830370220361,CMS PostHem Vs. Control
ENSG00000125691,0.298441045477238,6.49313813736768,0.36962577467845,0.987830370220361,CMS PostHem Vs. Control
ENSG00000113013,0.160438095955078,6.17241836045977,0.369899482446177,0.987830370220361,CMS PostHem Vs. Control
ENSG00000154237,0.265715776284274,6.44679139422261,0.369927890995349,0.987830370220361,CMS PostHem Vs. Control
ENSG00000143815,0.139105302684024,7.81319904753367,0.369929404556227,0.987830370220361,CMS PostHem Vs. Control
ENSG00000136709,0.117851592746915,6.58275967901207,0.370753304952786,0.987830370220361,CMS PostHem Vs. Control
ENSG00000073861,0.281926374076512,5.90190514487524,0.371294460043571,0.987830370220361,CMS PostHem Vs. Control
ENSG00000172673,0.335883154853598,5.91069163015205,0.371365069591081,0.987830370220361,CMS PostHem Vs. Control
ENSG00000069329,0.110215222583379,6.35482850298592,0.371490827352839,0.987830370220361,CMS PostHem Vs. Control
ENSG00000176994,0.0814772243147179,6.72483264999759,0.371515963816946,0.987830370220361,CMS PostHem Vs. Control
ENSG00000143384,0.138702767164405,9.94652651819413,0.372370711774799,0.987830370220361,CMS PostHem Vs. Control
ENSG00000075539,0.107378440158022,7.36363993347595,0.373458554002013,0.987830370220361,CMS PostHem Vs. Control
ENSG00000235568,0.197301065104128,7.63799298442965,0.373492171542373,0.987830370220361,CMS PostHem Vs. Control
ENSG00000111679,-0.118922365697847,7.92335683088294,0.37358771256127,0.987830370220361,CMS PostHem Vs. Control
ENSG00000108349,-0.136283879395153,6.7459309639635,0.373756573427994,0.987830370220361,CMS PostHem Vs. Control
ENSG00000056097,0.133450832663206,6.19464399286412,0.374292235223917,0.987830370220361,CMS PostHem Vs. Control
ENSG00000185989,-0.145052416506492,6.90954724878191,0.374349639412676,0.987830370220361,CMS PostHem Vs. Control
ENSG00000163939,0.118120110079207,6.36888297231315,0.374558183207171,0.987830370220361,CMS PostHem Vs. Control
ENSG00000197535,0.104036162250277,6.77470572490356,0.375136111947147,0.987830370220361,CMS PostHem Vs. Control
ENSG00000102699,0.0823867781490617,6.96045098060393,0.375231636345753,0.987830370220361,CMS PostHem Vs. Control
ENSG00000138641,0.116365608607526,6.63952859561582,0.375404685299083,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198242,0.203302601114278,7.89335593539954,0.375602835651357,0.987830370220361,CMS PostHem Vs. Control
ENSG00000143376,0.135334397280127,6.3773363416126,0.375697545079293,0.987830370220361,CMS PostHem Vs. Control
ENSG00000158805,-0.124114629008917,6.45513080519968,0.375982168865113,0.987830370220361,CMS PostHem Vs. Control
ENSG00000119314,0.0942319833025599,8.02694945787762,0.376499237605562,0.987830370220361,CMS PostHem Vs. Control
ENSG00000103479,0.140670460554174,8.06297925437657,0.377264304492691,0.987830370220361,CMS PostHem Vs. Control
ENSG00000196187,-0.177725148599745,6.24536078691063,0.378569824031004,0.987830370220361,CMS PostHem Vs. Control
ENSG00000143924,0.10967371903799,6.89596904912464,0.379194171797877,0.987830370220361,CMS PostHem Vs. Control
ENSG00000080503,0.109985941818277,7.60314700762983,0.379400672367123,0.987830370220361,CMS PostHem Vs. Control
ENSG00000155903,0.104367915661887,6.39988464512145,0.379790278421281,0.987830370220361,CMS PostHem Vs. Control
ENSG00000102144,0.116810964760783,7.77829741861747,0.379916783882907,0.987830370220361,CMS PostHem Vs. Control
ENSG00000010404,0.11487219127504,7.46965936355564,0.380042171474881,0.987830370220361,CMS PostHem Vs. Control
ENSG00000182831,0.130503303293375,8.80345354290555,0.3802752393181,0.987830370220361,CMS PostHem Vs. Control
ENSG00000186468,0.211063486806837,7.65147907526467,0.380545498868821,0.987830370220361,CMS PostHem Vs. Control
ENSG00000104774,0.115886313642613,6.41103879438731,0.380879880862503,0.987830370220361,CMS PostHem Vs. Control
ENSG00000135766,0.147557810892113,6.88667754960541,0.381262630226871,0.987830370220361,CMS PostHem Vs. Control
ENSG00000131051,0.102635852461616,8.00093298674057,0.381438313556008,0.987830370220361,CMS PostHem Vs. Control
ENSG00000187605,-0.142013917434571,6.44504727109926,0.381612079336874,0.987830370220361,CMS PostHem Vs. Control
ENSG00000115165,0.0940580837477247,7.44919400766996,0.381909487242732,0.987830370220361,CMS PostHem Vs. Control
ENSG00000204642,-0.117167164554884,7.91288746696219,0.381909495302081,0.987830370220361,CMS PostHem Vs. Control
ENSG00000259380,0.14596746177357,7.6574566822906,0.383215708565448,0.987830370220361,CMS PostHem Vs. Control
ENSG00000078618,-0.109519035671133,6.9875154544091,0.38341843509015,0.987830370220361,CMS PostHem Vs. Control
ENSG00000081237,0.113184879387625,10.6848946079994,0.384069786682523,0.987830370220361,CMS PostHem Vs. Control
ENSG00000286293,0.151215717747414,6.97372997372475,0.384234020202415,0.987830370220361,CMS PostHem Vs. Control
ENSG00000122862,0.192071950408153,9.41787362014023,0.384458134212723,0.987830370220361,CMS PostHem Vs. Control
ENSG00000055208,-0.12105263194723,6.35151422743121,0.384829691410713,0.987830370220361,CMS PostHem Vs. Control
ENSG00000265808,0.0995467382320934,6.37348427277526,0.385360627922062,0.987830370220361,CMS PostHem Vs. Control
ENSG00000134308,0.194774446172006,6.24061755066168,0.385562042575888,0.987830370220361,CMS PostHem Vs. Control
ENSG00000147894,0.152548751327837,6.39444573105636,0.38612308186422,0.987830370220361,CMS PostHem Vs. Control
ENSG00000172216,0.218452299770444,6.02530417171151,0.387102420172259,0.987830370220361,CMS PostHem Vs. Control
ENSG00000174579,0.0850859540102704,6.39045677389166,0.387121084001522,0.987830370220361,CMS PostHem Vs. Control
ENSG00000142405,0.197041428414843,6.40238260491915,0.387238078399735,0.987830370220361,CMS PostHem Vs. Control
ENSG00000136942,0.287114962051314,5.75318180640157,0.387493777235825,0.987830370220361,CMS PostHem Vs. Control
ENSG00000123416,-0.142957940499973,7.05456971883075,0.387635327843974,0.987830370220361,CMS PostHem Vs. Control
ENSG00000125952,-0.0869175746944117,6.86398664382063,0.388773496792985,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100055,-0.13602016222635,8.07381349935061,0.389950219410501,0.987830370220361,CMS PostHem Vs. Control
ENSG00000107372,-0.0861439313486523,6.9238597115866,0.390291778196388,0.987830370220361,CMS PostHem Vs. Control
ENSG00000124151,0.0882925078359938,7.04379519141579,0.390424399849522,0.987830370220361,CMS PostHem Vs. Control
ENSG00000144674,0.127637861620232,6.61606109158766,0.391330871797235,0.987830370220361,CMS PostHem Vs. Control
ENSG00000168036,0.0925296877096688,7.08747580189456,0.391621144762554,0.987830370220361,CMS PostHem Vs. Control
ENSG00000110324,0.174049632907005,8.32083673611282,0.391684688694108,0.987830370220361,CMS PostHem Vs. Control
ENSG00000124357,-0.158943244243243,6.49563671297699,0.391792977530467,0.987830370220361,CMS PostHem Vs. Control
ENSG00000177565,-0.0963733235883877,7.30271312777033,0.39373976645392,0.987830370220361,CMS PostHem Vs. Control
ENSG00000115828,0.263630985750442,5.7822723324836,0.393814593005603,0.987830370220361,CMS PostHem Vs. Control
